,用户编号, 电影ID, 电影名称, 电影连接, 用户状态, 用户评分,片名,连接,类型,国家,年份,主演,导演,编剧,片长,uid,group3_item_count,group5_item_count,group3_item_group_count
324,53,3078609,Love & Other Drugs,http://movie.douban.com/subject/3078609/,想看,None,Love & Other Drugs,http://movie.douban.com/subject/3078609/,剧情、喜剧、爱情,美国,2010,安妮·海瑟薇、杰克·吉伦哈尔、朱迪·格雷尔、汉克·阿扎利亚、乔什·盖德、奥利弗·普莱特、盖布瑞·马赫特、乔治·席格、吉尔·克雷伯格、凯特·詹宁斯·格兰特、凯瑟琳·温妮克,爱德华·兹威克,Charles Randolph、爱德华·兹威克、Jamie Reidy、马歇尔·赫斯科维兹,113分钟,53,2,2,1.0
325,53,1301310,The Boy Who Could Fly,http://movie.douban.com/subject/1301310/,看过,3,The Boy Who Could Fly,http://movie.douban.com/subject/1301310/,家庭、奇幻,美国,1986,露西·狄更斯、杰伊·安德伍德、弗莱德·萨维奇,尼克·卡斯特尔,尼克·卡斯特尔,114 分钟,53,2,2,1.0
326,53,1292925,Stand by Me,http://movie.douban.com/subject/1292925/,想看,None,Stand by Me,http://movie.douban.com/subject/1292925/,剧情、冒险,美国,1986,瑞凡·菲尼克斯、威尔·惠顿、科里·费尔德曼、杰瑞·奥康奈尔、约翰·库萨克、理查德·德莱弗斯、基弗·萨瑟兰,罗伯·莱纳,雷纳尔多·吉迪恩、布鲁斯·A·埃文斯、斯蒂芬·金,89分钟,53,2,2,1.0
327,53,1945781,The 11th Hour,http://movie.douban.com/subject/1945781/,想看,None,The 11th Hour,http://movie.douban.com/subject/1945781/,,美国,2007,莱昂纳多·迪卡普里奥、Kenny Ausubel、米哈伊尔·戈尔巴乔夫,Nadia Conners、Leila Conners Petersen,Nadia Conners、莱昂纳多·迪卡普里奥,91分钟,53,2,2,1.0
328,53,1397546,Following,http://movie.douban.com/subject/1397546/,想看,None,Following,http://movie.douban.com/subject/1397546/,犯罪、剧情、悬疑、惊悚,英国,1998,杰里米.西奥伯德 、亚历克斯·霍、露西·拉塞尔、约翰·诺兰,克里斯托弗·诺兰,克里斯托弗·诺兰,70分钟,53,2,2,1.0
329,53,1293973,Spellbound,http://movie.douban.com/subject/1293973/,看过,4,Spellbound,http://movie.douban.com/subject/1293973/,黑色电影、悬疑、爱情、惊悚,美国,1945,英格丽·褒曼、格利高里·派克、米哈尔·契科夫、里奥.G.卡罗尔、朗达·弗莱明,阿尔弗雷德·希区柯克,本·赫克特、Angus MacPhail、May E. Romm、John Palmer、Hilary St. George Sanders、Frances Beeding,111 分钟,53,2,2,1.0
330,53,3278265,A pobezim az na kraj sveta,http://movie.douban.com/subject/3278265/,想看,None,A pobezim az na kraj sveta,http://movie.douban.com/subject/3278265/,家庭、剧情,Czechoslovakia,1979,Anetka Lakatosová、Ivan Mistrík、Hana Pastejríková、Miriam Vránová、Martin Zatovic,Peter Solan,Dusan Mitana,72分钟,53,2,2,1.0
331,53,1291556,Ностальгия,http://movie.douban.com/subject/1291556/,想看,None,Ностальгия,http://movie.douban.com/subject/1291556/,剧情,苏联、意大利,1983,奥列格·扬科夫斯基、厄兰·约瑟夫森、多美兹亚娜·佐丹奴,安德烈·塔科夫斯基,安德烈·塔科夫斯基、托尼诺·格拉,125 分钟,53,2,2,1.0
332,53,1292048,Trois couleurs: Bleu,http://movie.douban.com/subject/1292048/,看过,5,Trois couleurs: Bleu,http://movie.douban.com/subject/1292048/,剧情、音乐、悬疑、爱情,法国、波兰、瑞士,1993,朱丽叶·比诺什、贝努特·里格恩特、弗罗伦斯·派梅尔、Charlotte Véry、Hélène Vincent,克日什托夫·基耶斯洛夫斯基,克日什托夫·基耶斯洛夫斯基、Edward Zebrowski、Slawomir Idziak,98 分钟,53,2,2,1.0
333,53,1292049,Trois couleurs: Blanc,http://movie.douban.com/subject/1292049/,看过,4,Trois couleurs: Blanc,http://movie.douban.com/subject/1292049/,喜剧、剧情、悬疑、爱情,法国、波兰、瑞士,1994,泽比纽·扎马洲斯基、朱莉·德尔佩、扬努斯·加约斯、杰基·斯图尔、亚历山大·巴尔迪尼,克日什托夫·基耶斯洛夫斯基,克日什托夫·基耶斯洛夫斯基、克日什托夫·皮尔斯维奇,91 分钟,53,2,2,1.0
334,53,1361276,8?,http://movie.douban.com/subject/1361276/,想看,None,8?,http://movie.douban.com/subject/1361276/,剧情、奇幻,意大利、法国,1963,马塞洛·马斯楚安尼、克劳迪娅·卡汀娜、阿努克·艾梅、桑德拉·米洛、芭芭拉·斯蒂尔,费德里科·费里尼,费德里科·费里尼、图里奥·佩尼利、恩尼奥·弗拉雅诺,138 分钟,53,2,2,1.0
335,53,1353745,à bout de souffle,http://movie.douban.com/subject/1353745/,想看,None,à bout de souffle,http://movie.douban.com/subject/1353745/,犯罪、剧情、爱情、惊悚,法国,1960,让-保罗·贝尔蒙多、珍·茜宝、Daniel Boulanger、让-皮埃尔·梅尔维尔、Henri-Jacques Huet、Liliane Dreyfus、Claude Mansard,让-吕克·戈达尔,让-吕克·戈达尔、弗朗索瓦·特吕弗,90 分钟,53,2,2,1.0
336,53,1308074,Возвращение,http://movie.douban.com/subject/1308074/,想看,None,Возвращение,http://movie.douban.com/subject/1308074/,剧情、家庭,俄罗斯,2003,弗拉迪米尔·加林、伊万·杜布朗拉沃夫、康斯坦丁·拉朗尼柯、Natalya Vdovina,安德烈·萨金塞夫,Vladimir Moiseyenko、Aleksandr Novototsky,105 分钟,53,2,2,1.0
337,53,1468155,伊莎贝拉,http://movie.douban.com/subject/1468155/,想看,None,伊莎贝拉,http://movie.douban.com/subject/1468155/,剧情,香港,2006,杜汶泽、梁洛施、黄秋生、田朴珺、贾晓晨、曾国祥、何超仪、詹瑞文、余文乐,彭浩翔,彭浩翔、彭秀慧、曾国祥、尹志文,91分钟,53,2,2,1.0
338,53,1298468,Il postino,http://movie.douban.com/subject/1298468/,想看,None,Il postino,http://movie.douban.com/subject/1298468/,传记、喜剧、剧情、爱情,意大利、法国、比利时,1994,菲利浦·诺瓦雷、马西莫·特罗西、玛莉亚·嘉西亚·古欣娜塔、Renato Scarpa、Linda Moretti,迈克尔·莱德福,富里奥·斯卡派利、Giacomo Scarpelli,108分钟,53,2,2,1.0
339,53,1408100,Balance,http://movie.douban.com/subject/1408100/,想看,None,Balance,http://movie.douban.com/subject/1408100/,动画、剧情、短片,西德,1989,,克里斯托弗·劳恩斯坦、沃尔夫冈·劳恩斯坦,,7 分钟,53,2,2,1.0
340,53,1293926,A Room with a View,http://movie.douban.com/subject/1293926/,想看,None,A Room with a View,http://movie.douban.com/subject/1293926/,剧情、爱情,英国,1985,海伦娜·邦汉·卡特、朱利安·山德斯、玛吉·史密斯、丹尼尔·戴-刘易斯、朱迪·丹奇、拉珀特·格雷夫斯、丹霍姆·艾略特、罗斯玛丽·莉琪、西蒙·卡洛、帕特里克·戈弗雷,詹姆斯·伊沃里,鲁丝·普罗厄·贾布瓦拉、爱德华·摩根·福斯特,UK: 117 分钟,53,2,2,1.0
341,53,1293870,L'histoire d'Adèle H.,http://movie.douban.com/subject/1293870/,想看,None,L'histoire d'Adèle H.,http://movie.douban.com/subject/1293870/,传记、剧情、历史,法国,1975,伊莎贝尔·阿佳妮、布鲁斯·罗宾逊、Sylvia Marriott,弗朗索瓦·特吕弗,弗朗索瓦·特吕弗、Suzanne Schiffman、Adèle Hugo、Frances Vernor Guille、让·格鲁沃尔、Jan Dawson,96 分钟,53,2,2,1.0
342,53,1291877,La double vie de Véronique,http://movie.douban.com/subject/1291877/,想看,None,La double vie de Véronique,http://movie.douban.com/subject/1291877/,剧情、奇幻、音乐、爱情,法国、挪威、波兰,1991,伊莲娜·雅各布、Halina Gryglaszewska、卡里娜·谢鲁斯克、亚历山大·巴尔迪尼、Wladyslaw Kowalski,克日什托夫·基耶斯洛夫斯基,克日什托夫·基耶斯洛夫斯基、克日什托夫·皮尔斯维奇,98分钟,53,2,2,1.0
343,53,2279811,青と白で水色,http://movie.douban.com/subject/2279811/,想看,None,青と白で水色,http://movie.douban.com/subject/2279811/,剧情,日本,2001,宫崎葵、小栗旬、苍井优、小西真奈美,高桥直治,樱井刚,46分钟,53,2,2,1.0
344,53,1306588,27 украденных поцелуев,http://movie.douban.com/subject/1306588/,想看,None,27 украденных поцелуев,http://movie.douban.com/subject/1306588/,喜剧、剧情、爱情,格鲁吉亚、德国、英国、法国,2000,尼莎·库察尼婕、叶甫根尼·希迪金、Shalva Iashvili,娜娜·裘杨兹,娜娜·裘杨兹、伊拉克里·柯维利卡泽、皮埃尔·里夏尔、Amaliya Mordvinova、Levan Uchaneishvili、Davit Gogibedashvili,98 分钟,53,2,2,1.0
345,53,1292330,戀戀風塵,http://movie.douban.com/subject/1292330/,想看,None,戀戀風塵,http://movie.douban.com/subject/1292330/,剧情、爱情,台湾,1986,李天禄、辛树芬、王晶文、柯宇纶,侯孝贤,吴念真、朱天文,109 分钟,53,2,2,1.0
346,53,1300353,Ultimo tango a Parigi,http://movie.douban.com/subject/1300353/,想看,None,Ultimo tango a Parigi,http://movie.douban.com/subject/1300353/,剧情、爱情,意大利、法国,1972,马龙·白兰度、玛利亚·施奈德、让-皮埃尔·利奥德、马西莫·吉洛提、Maria Michi,贝纳尔多·贝托鲁奇,阿涅斯·瓦尔达、贝纳尔多·贝托鲁奇、Franco Arcalli,136 分钟,53,2,2,1.0
347,53,2072848,Bright Star,http://movie.douban.com/subject/2072848/,看过,4,Bright Star,http://movie.douban.com/subject/2072848/,传记、剧情、爱情,英国、澳大利亚、法国,2009,艾比·考尼什、本·卫肖、托马斯·桑斯特、保罗·施耐德、凯瑞·福克斯、Jonathan Aris、塞缪尔·巴奈特,简·坎皮恩,简·坎皮恩,119 分钟,53,2,2,1.0
348,53,1394176,Coffee and Cigarettes,http://movie.douban.com/subject/1394176/,想看,None,Coffee and Cigarettes,http://movie.douban.com/subject/1394176/,喜剧、音乐、剧情,美国、日本、意大利,2003,罗伯托·贝尼尼、史蒂夫·赖特、Joie Lee、Cinqué Lee、伊基·波普、汤姆·威兹、Joseph Rigano、Vinny Vella、Renee French、E.J. Rodriguez、阿莱克斯·德斯卡、伊萨赫·德·班克尔、凯特·布兰切特、杰克·怀特、Meg White、阿尔弗雷德·莫里纳、史蒂夫·库根、The GZA、RZA、比尔·默瑞、William Rice、Taylor Mead,吉姆·贾木许,吉姆·贾木许,95 分钟,53,2,2,1.0
349,53,1300299,??? ??,http://movie.douban.com/subject/1300299/,看过,5,??? ??,http://movie.douban.com/subject/1300299/,犯罪、剧情、悬疑、惊悚,韩国,2003,宋康昊、金相庆、金雷河、宋在浩、朴努植、朴海日、边熙峰、高瑞熙、郑仁善,奉俊昊,奉俊昊、沈成宝、金光林,Canada: 129 分钟(Toronto International Film Festival),53,2,2,1.0
350,53,1300395,Father and Daughter,http://movie.douban.com/subject/1300395/,看过,3,Father and Daughter,http://movie.douban.com/subject/1300395/,剧情、动画、短片,英国、比利时、荷兰,2001,,迈克尔·度德威特,迈克尔·度德威特,8 分钟,53,2,2,1.0
351,53,1763905,Jestem,http://movie.douban.com/subject/1763905/,想看,None,Jestem,http://movie.douban.com/subject/1763905/,剧情,波兰,2005,Piotr Jagielski、Agnieszka Nagórzycka、Edyta Jungowska,多罗塔·肯杰尔扎沃斯卡,多罗塔·肯杰尔扎沃斯卡,93 分钟,53,2,2,1.0
352,53,2027945,Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence,http://movie.douban.com/subject/2027945/,看过,2,Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence,http://movie.douban.com/subject/2027945/,喜剧、剧情,法国,2007,乔什·布洛林、大卫·柯南伯格、北野武、伊莎贝尔·阿佳妮、碧姬·芭铎、拉斯·冯·提尔、让娜·莫罗、威廉·达福、南尼·莫莱蒂,西奥·安哲罗普洛斯、奥利维耶·阿萨亚斯、比利·奥古斯特、简·坎皮恩、尤瑟夫·夏因、大卫·柯南伯格、迈克尔·西米诺、伊桑·科恩、乔尔·科恩、让-皮埃尔·达内、吕克·达内、曼努埃尔·德·奥里维拉、雷蒙·德帕东、阿托姆·伊戈扬、阿莫斯·吉泰、亚利桑德罗·冈萨雷斯·伊纳里多、侯孝贤、阿基·考里斯马基、阿巴斯·基亚罗斯塔米、北野武、安德烈·康查洛夫斯基、克劳德·勒鲁什、肯·洛奇、大卫·林奇、南尼·莫莱蒂、罗曼·波兰斯基、拉乌·鲁兹、沃尔特·塞勒斯、伊利亚·苏雷曼、蔡明亮、格斯·范·桑特、拉斯·冯·提尔、维姆·文德斯、王家卫、张艺谋、陈凯歌,奥利维耶·阿萨亚斯、让-皮埃尔·达内、吕克·达内、阿托姆·伊戈扬、阿莫斯·吉泰、阿基·考里斯马基、安德烈·康查洛夫斯基、南尼·莫莱蒂、张艺谋、邹静之,110分钟,53,2,2,1.0
353,53,1292504,Der Himmel über Berlin,http://movie.douban.com/subject/1292504/,想看,None,Der Himmel über Berlin,http://movie.douban.com/subject/1292504/,奇幻、剧情、爱情,西德、法国,1987,布鲁诺·甘茨、索尔维格·多马尔坦、奥托·山德尔、Curt Bois、彼得·法尔克,维姆·文德斯,维姆·文德斯、Peter Handke、Richard Reitinger,128 分钟,53,2,2,1.0
354,53,1296185,Girl  Interrupted,http://movie.douban.com/subject/1296185/,想看,None,,,,,,,,,,53,2,2,1.0
355,53,1292270,Requiem for a Dream,http://movie.douban.com/subject/1292270/,看过,3,Requiem for a Dream,http://movie.douban.com/subject/1292270/,剧情,美国,2000,艾伦·伯斯汀、杰瑞德·莱托、詹妮弗·康纳利、马龙·韦恩斯、克里斯托弗·麦克唐纳,达伦·阿伦诺夫斯基,达伦·阿伦诺夫斯基、小胡伯特·塞尔比,102 分钟,53,2,2,1.0
356,53,1292218,Central do Brasil,http://movie.douban.com/subject/1292218/,看过,4,Central do Brasil,http://movie.douban.com/subject/1292218/,剧情,巴西、法国,1998,费尔兰德·蒙特纳哥、Marília Pêra、文尼西斯·狄·奥利维拉、Othon Bastos、Soia Lira,沃尔特·塞勒斯,Marcos Bernstein、乔·伊曼纽尔·卡耐偌,113 分钟,53,2,2,1.0
357,53,1299361,???...,http://movie.douban.com/subject/1299361/,想看,None,???...,http://movie.douban.com/subject/1299361/,剧情,韩国,2002,金艺芬、俞承豪、童孝熙、闵京勋、林恩京,李廷香,李廷香,80分钟,53,2,2,1.0
358,53,4202982,Frozen,http://movie.douban.com/subject/4202982/,看过,3,Frozen,http://movie.douban.com/subject/4202982/,喜剧、动画、冒险,美国,2013,克里斯汀·贝尔、伊迪娜·门泽尔、乔纳森·格罗夫、乔什·盖德、圣蒂诺·方塔纳、艾伦·图代克、塞伦·希德、克里斯·威廉姆斯、斯蒂芬·安德森、伊迪·迈克莱尔、罗伯特·派恩、莫里斯·拉马奇,克里斯·巴克、珍妮弗·李,珍妮弗·李、克里斯·巴克,102分钟,53,2,2,1.0
359,53,21937452,??,http://movie.douban.com/subject/21937452/,想看,None,??,http://movie.douban.com/subject/21937452/,剧情、家庭,韩国,2013,薛景求、严智媛、李来、金海淑、金尚浩、罗美兰、杨真诚,李濬益,金智慧、赵中训,123分钟,53,2,2,1.0
360,53,4847665,The Perks of Being a Wallflower,http://movie.douban.com/subject/4847665/,想看,None,The Perks of Being a Wallflower,http://movie.douban.com/subject/4847665/,剧情,美国,2012,罗根·勒曼、艾玛·沃森、埃兹拉·米勒 、妮娜·杜波夫、保罗·路德、梅·惠特曼、迪伦·麦克德莫特、凯特·沃什、梅兰妮·林斯基,斯蒂芬·切波斯基,斯蒂芬·切波斯基,102分钟,53,2,2,1.0
361,53,5323968,Pacific Rim,http://movie.douban.com/subject/5323968/,看过,2,Pacific Rim,http://movie.douban.com/subject/5323968/,动作、科幻、冒险,美国,2013,查理·汉纳姆、菊地凛子、伊德里斯·艾尔巴、查理·戴、朗·普尔曼、罗伯特·卡辛斯基、马克斯·马蒂尼、伯恩·戈曼、小克利夫顿·克林斯、芦田爱菜、迪亚哥·克莱特霍夫、希瑟·多克森、罗伯特·梅耶,吉尔莫·德尔·托罗,特拉维斯·比彻姆、吉尔莫·德尔·托罗,131分钟,53,2,2,1.0
362,53,11529526,中国合伙人,http://movie.douban.com/subject/11529526/,看过,3,中国合伙人,http://movie.douban.com/subject/11529526/,剧情,中国大陆、香港,2013,黄晓明、邓超、佟大为、杜鹃,陈可辛,周智勇、张冀、林爱华,112分钟,53,2,2,1.0
363,53,4896263,将爱情进行到底,http://movie.douban.com/subject/4896263/,看过,3,将爱情进行到底,http://movie.douban.com/subject/4896263/,剧情、爱情,中国大陆,2011,李亚鹏、徐静蕾、王学兵、杜汶泽、何洁、程伊、崔达志、优恵、陈明、宁浩、冯瓅、王芸、曹卫宇、赵薇,张一白,沈巍、邢爱娜、某小丫、黄子珈,103分钟,53,2,2,1.0
364,53,4218768,畫皮Ⅱ,http://movie.douban.com/subject/4218768/,看过,2,畫皮Ⅱ,http://movie.douban.com/subject/4218768/,动作、爱情、奇幻、惊悚,中国大陆、香港,2012,周迅、赵薇、陈坤、冯绍峰、杨幂、费翔、陈廷嘉、鲁诺,乌尔善,冉平、冉甲男,135分钟,53,2,2,1.0
365,53,1305926,炮制女朋友,http://movie.douban.com/subject/1305926/,看过,2,炮制女朋友,http://movie.douban.com/subject/1305926/,喜剧、爱情,中国大陆、香港,2003,郑伊健、赵薇、吴耀汉、谷德昭、梁静、雷颂德、廖碧儿、周丽淇、张达明,叶伟民,陈庆嘉、李保章,91分钟,53,2,2,1.0
366,53,1293182,12 Angry Men,http://movie.douban.com/subject/1293182/,看过,4,12 Angry Men,http://movie.douban.com/subject/1293182/,剧情,美国,1957,亨利·方达、李·科布、罗伯特·韦伯、杰克·克卢格曼 、埃德·贝格利,西德尼·吕美特,雷金纳德·罗斯,96 分钟,53,2,2,1.0
367,53,1304708,遊園驚夢,http://movie.douban.com/subject/1304708/,想看,None,遊園驚夢,http://movie.douban.com/subject/1304708/,剧情、同性,香港,2001,王祖贤、宫泽理惠、吴彦祖、赵志刚、陈克宇、富恒智,杨凡,杨凡,122分钟,53,2,2,1.0
368,53,10441064,Henry IV  Part 1,http://movie.douban.com/subject/10441064/,想看,None,,,,,,,,,,53,2,2,1.0
369,53,4709904,前度,http://movie.douban.com/subject/4709904/,想看,None,前度,http://movie.douban.com/subject/4709904/,爱情,香港,2010,陈伟霆、钟欣潼、诗雅、曾国祥、周俊伟、向佐、杜汶泽,麦曦茵,麦曦茵,95 分钟(香港),53,2,2,1.0
